City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Kaeo,NZ,2022-09-16 15:02:13,-35.1,173.7833,50.32,91,3,3.87
298,Padang,ID,2022-09-16 15:02:13,-0.9492,100.3543,77.7,87,96,3.51
299,George Town,MY,2022-09-16 15:02:14,5.4112,100.3354,81.9,83,20,0.0
300,Necochea,AR,2022-09-16 15:02:14,-38.5473,-58.7368,65.35,45,99,21.52
301,Mgandu,TZ,2022-09-16 15:02:14,-5.95,34.1333,79.39,27,8,8.86
302,Merritt Island,US,2022-09-16 15:02:15,28.5392,-80.672,88.09,72,20,8.05
303,Skjervoy,NO,2022-09-16 15:02:15,70.0311,20.9714,50.0,86,100,12.8
304,Sedona,US,2022-09-16 14:59:36,34.8697,-111.761,68.18,62,0,3.62
305,Kavieng,PG,2022-09-16 15:02:16,-2.5744,150.7967,82.38,70,73,15.82
306,Tena,EC,2022-09-16 15:02:16,-0.9833,-77.8167,69.62,99,100,1.39
307,Lazarev,RU,2022-09-16 15:02:16,52.225,141.5131,53.51,58,100,5.44
308,Vaitape,PF,2022-09-16 15:02:17,-16.5167,-151.75,77.67,74,55,23.76
309,Klyuchi,RU,2022-09-16 15:02:17,52.2667,79.1667,48.51,45,43,7.67
310,Salekhard,RU,2022-09-16 15:02:18,66.53,66.6019,53.28,73,100,6.76
311,Kodiak,US,2022-09-16 15:02:18,57.79,-152.4072,49.51,89,100,1.74
312,Cidreira,BR,2022-09-16 15:02:18,-30.1811,-50.2056,64.11,70,8,13.85
313,Areosa,PT,2022-09-16 15:02:20,41.7178,-8.8571,71.67,74,2,6.62
314,Buin,CL,2022-09-16 15:02:20,-33.7333,-70.75,70.88,55,100,4.52
315,Tilichiki,RU,2022-09-16 15:02:21,60.4667,166.1,37.24,73,100,19.66
316,Anloga,GH,2022-09-16 15:02:21,5.7947,0.8973,79.84,77,30,14.18
317,Mangai,CD,2022-09-16 15:02:22,-4.05,19.5333,82.4,63,95,3.78
318,Verkhnyaya Inta,RU,2022-09-16 15:02:22,65.9811,60.3094,53.71,69,100,12.88
319,Den Helder,NL,2022-09-16 14:59:42,52.9599,4.7593,61.99,61,40,23.02
320,Moerai,PF,2022-09-16 15:02:23,-22.4333,-151.3333,72.99,75,96,22.21
321,Osypenko,UA,2022-09-16 15:02:23,46.9136,36.8253,73.56,75,75,12.39
322,Fortuna,US,2022-09-16 15:02:23,40.5982,-124.1573,54.93,92,41,2.77
323,Shenjiamen,CN,2022-09-16 15:02:24,29.9576,122.298,75.72,84,0,4.25
324,Vestmanna,FO,2022-09-16 15:02:24,62.1564,-7.1664,47.32,76,40,17.27
325,Wamba,NG,2022-09-16 15:02:24,8.9333,8.6,80.1,80,100,5.28
326,Angoche,MZ,2022-09-16 15:02:25,-16.2325,39.9086,76.14,70,0,10.94
327,Pacific Grove,US,2022-09-16 15:03:25,36.6177,-121.9166,60.91,82,100,3.44
328,Tuatapere,NZ,2022-09-16 15:03:26,-46.1333,167.6833,36.77,90,5,4.25
329,Penzance,GB,2022-09-16 15:03:26,50.1186,-5.5371,63.77,67,20,19.57
330,Aimores,BR,2022-09-16 15:03:26,-19.4958,-41.0639,78.58,62,100,3.87
331,Norman Wells,CA,2022-09-16 15:03:26,65.282,-126.8329,44.64,100,75,3.44
332,Oksfjord,NO,2022-09-16 15:03:27,70.2396,22.3479,50.18,96,100,5.91
333,Kano,NG,2022-09-16 15:03:27,12.0001,8.5167,88.12,52,88,10.16
334,Pisco,PE,2022-09-16 15:03:27,-13.7,-76.2167,64.2,71,82,5.77
335,Mayo,US,2022-09-16 15:02:45,38.8876,-76.5119,74.5,66,6,1.01
336,Inirida,CO,2022-09-16 15:03:28,3.8653,-67.9239,85.69,66,100,1.12
337,Sangmelima,CM,2022-09-16 15:03:28,2.9333,11.9833,73.47,95,91,4.38
338,Kanigoro,ID,2022-09-16 15:03:28,-8.13,112.219,72.95,89,94,3.49
339,Bambanglipuro,ID,2022-09-16 15:03:29,-7.95,110.2833,77.32,84,97,8.28
340,Davidson,US,2022-09-16 15:03:29,36.1501,-86.7833,80.42,66,20,4.61
341,Puerto Narino,CO,2022-09-16 15:03:29,-3.7703,-70.3831,75.04,74,100,5.35
342,Choya,RU,2022-09-16 15:03:30,52.0108,86.5467,43.16,90,84,1.3
343,Chuy,UY,2022-09-16 15:03:30,-33.6971,-53.4616,65.75,57,3,14.27
344,Chongwe,ZM,2022-09-16 15:03:31,-15.3292,28.682,83.17,24,0,8.81
345,Bathsheba,BB,2022-09-16 15:03:31,13.2167,-59.5167,85.8,69,97,15.66
346,Moi,NO,2022-09-16 15:03:31,58.4567,6.5518,58.39,66,23,11.68
347,Galesong,ID,2022-09-16 15:03:32,-5.3166,119.3661,77.02,71,100,6.08
348,Lubango,AO,2022-09-16 15:03:32,-14.9172,13.4925,83.93,11,3,7.23
349,Ponto Novo,BR,2022-09-16 15:03:33,-10.8628,-40.1336,88.88,24,1,10.78
350,San Quintin,MX,2022-09-16 15:03:33,30.4833,-115.95,67.53,79,45,9.44
351,Vila Franca Do Campo,PT,2022-09-16 15:03:33,37.7167,-25.4333,77.41,74,61,11.01
352,Chimbote,PE,2022-09-16 15:03:34,-9.0853,-78.5783,65.7,77,84,8.52
353,Shimoda,JP,2022-09-16 15:03:34,34.6667,138.95,74.1,79,100,10.27
354,Pemangkat,ID,2022-09-16 15:03:34,1.1667,108.9667,79.95,76,100,1.54
355,Provideniya,RU,2022-09-16 15:03:34,64.3833,-173.3,44.33,96,100,32.14
356,Marmande,FR,2022-09-16 15:03:35,44.5,0.1667,79.11,49,56,14.85
357,Basco,PH,2022-09-16 15:03:35,20.4487,121.9702,82.71,72,89,6.58
358,Haysyn,UA,2022-09-16 15:03:35,48.8114,29.3898,67.14,57,64,4.83
359,Loandjili,CG,2022-09-16 15:03:36,-4.7561,11.8578,77.61,75,70,10.07
360,Mokolo,CM,2022-09-16 15:03:36,10.7398,13.8019,70.81,88,100,6.73
361,Nanchital,MX,2022-09-16 15:03:36,18.0667,-94.4,73.42,100,100,0.0
362,Shache,CN,2022-09-16 15:03:36,38.4167,77.2406,78.84,16,79,6.71
363,Ocos,GT,2022-09-16 15:03:37,14.5094,-92.1933,80.55,83,100,10.18
364,Araouane,ML,2022-09-16 15:03:37,18.9048,-3.5265,106.86,8,10,8.9
365,Tiznit,MA,2022-09-16 15:03:37,29.5833,-9.5,74.98,55,2,12.68
366,Birao,CF,2022-09-16 15:03:38,10.2849,22.7882,72.9,97,100,4.12
367,La Palma,US,2022-09-16 15:03:38,33.8464,-118.0467,71.33,87,40,4.61
368,Samarai,PG,2022-09-16 15:03:38,-10.6167,150.6667,81.01,83,78,12.24
369,Yaan,NG,2022-09-16 15:03:38,7.3833,8.5667,80.78,75,73,8.72
370,Axim,GH,2022-09-16 15:03:39,4.8699,-2.2405,79.36,75,100,9.78
371,Kaitangata,NZ,2022-09-16 15:03:39,-46.2817,169.8464,35.83,91,6,6.96
372,Iralaya,HN,2022-09-16 15:03:39,15.0,-83.2333,83.41,78,99,7.94
373,Moorhead,US,2022-09-16 15:04:40,46.8739,-96.7676,59.02,96,100,6.91
374,Beyneu,KZ,2022-09-16 15:04:40,45.3167,55.2,72.86,33,93,4.09
375,Pangody,RU,2022-09-16 15:04:40,65.85,74.4859,51.24,78,100,5.32
376,Sabang,ID,2022-09-16 15:03:43,5.8933,95.3214,82.74,77,8,15.86
377,Wajima,JP,2022-09-16 15:04:41,37.4,136.9,74.84,87,100,4.81
378,San Rafael Del Sur,NI,2022-09-16 15:04:41,11.8485,-86.4384,81.57,73,92,9.06
379,Ukiah,US,2022-09-16 15:02:10,39.1502,-123.2078,59.65,88,0,0.0
380,Freetown,SL,2022-09-16 15:04:42,8.484,-13.2299,82.09,75,82,8.5
381,Cockburn Town,TC,2022-09-16 15:02:26,21.4612,-71.1419,83.89,75,20,18.63
382,Berlevag,NO,2022-09-16 15:04:42,70.8578,29.0864,46.4,81,75,19.57
383,Nome,US,2022-09-16 15:04:42,64.5011,-165.4064,50.07,93,75,18.41
384,Capitao Poco,BR,2022-09-16 15:04:43,-1.7464,-47.0594,93.2,43,27,6.35
385,Talnakh,RU,2022-09-16 15:04:44,69.4865,88.3972,30.31,86,50,5.93
386,Lieksa,FI,2022-09-16 15:04:44,63.3167,30.0167,52.84,78,69,8.34
387,Nileshwar,IN,2022-09-16 15:04:45,12.25,75.1,77.86,86,39,5.75
388,Show Low,US,2022-09-16 15:04:45,34.2542,-110.0298,66.07,54,0,6.91
389,Nuuk,GL,2022-09-16 15:04:20,64.1835,-51.7216,47.01,100,75,11.5
390,Dullewala,PK,2022-09-16 15:04:46,31.8359,71.4362,97.3,25,0,5.86
391,Gazojak,TM,2022-09-16 15:04:47,41.1875,61.4036,79.68,17,95,12.95
392,Manaure,CO,2022-09-16 15:04:47,11.7751,-72.4445,87.87,60,30,7.81
393,Liverpool,GB,2022-09-16 15:00:46,53.4106,-2.9779,62.74,50,20,17.27
394,Roma,US,2022-09-16 15:04:03,43.2128,-75.4557,61.72,72,75,1.01
395,Lorengau,PG,2022-09-16 15:01:24,-2.0226,147.2712,81.05,72,100,9.95
396,Ipameri,BR,2022-09-16 15:02:11,-17.7219,-48.1597,90.14,28,12,5.5
397,Maba,CN,2022-09-16 15:04:47,24.6841,113.5984,78.4,59,3,1.03
398,Gunupur,IN,2022-09-16 15:04:48,19.0833,83.8167,80.69,84,70,1.34
399,Markova,UA,2022-09-16 15:04:48,48.6758,24.4138,57.7,74,100,1.23
400,Gigmoto,PH,2022-09-16 15:02:07,13.7796,124.39,80.19,86,69,9.64
401,Seoul,KR,2022-09-16 15:00:59,37.5683,126.9778,74.59,92,94,2.55
402,Tecoanapa,MX,2022-09-16 15:04:49,16.5167,-98.75,78.76,81,69,3.18
403,Asau,RO,2022-09-16 15:04:49,46.4333,26.4,74.32,54,92,2.66
404,Auce,LV,2022-09-16 15:04:50,56.4598,22.9017,53.1,87,93,13.35
405,Markivka,UA,2022-09-16 15:04:50,49.5229,39.5705,64.53,94,100,11.81
406,Bad Neuenahr-Ahrweiler,DE,2022-09-16 15:04:50,50.55,7.1,59.56,84,100,10.29
407,Boende,CD,2022-09-16 15:01:51,-0.2167,20.8667,84.67,60,95,3.38
408,Ko Samui,TH,2022-09-16 15:04:50,9.5357,99.9357,84.04,69,18,16.93
409,Ambon,ID,2022-09-16 15:02:44,-3.6954,128.1814,81.23,13,40,5.75
410,Ribas Do Rio Pardo,BR,2022-09-16 15:04:51,-20.4431,-53.7592,81.46,36,88,7.36
411,Aleksandrov Gay,RU,2022-09-16 15:04:51,50.147,48.5704,62.38,82,100,15.12
412,Songea,TZ,2022-09-16 15:02:22,-10.6833,35.65,72.1,46,96,5.59
413,Khorixas,NA,2022-09-16 15:05:52,-20.3667,14.9667,93.51,9,12,8.01
414,Mitchell,US,2022-09-16 15:04:54,43.7094,-98.0298,62.58,91,100,5.75
415,Noumea,NC,2022-09-16 15:05:52,-22.2763,166.4572,60.78,76,9,6.96
416,Murgab,TM,2022-09-16 15:05:52,37.4966,61.9714,81.25,24,0,7.85
417,Hualmay,PE,2022-09-16 15:05:52,-11.0964,-77.6139,65.66,72,51,7.47
418,Vostok,RU,2022-09-16 15:05:53,46.4856,135.8833,51.85,94,100,3.4
419,Scarborough,GB,2022-09-16 15:05:53,54.2797,-0.4044,58.57,63,100,8.01
420,Rock Sound,BS,2022-09-16 15:05:53,24.9,-76.2,84.27,72,100,13.98
421,Cabedelo,BR,2022-09-16 15:00:54,-6.9811,-34.8339,79.88,60,63,12.48
422,Lagunas,PE,2022-09-16 15:05:54,-5.2269,-75.6753,76.46,64,100,6.78
423,Camana,PE,2022-09-16 15:05:54,-16.6228,-72.7111,65.41,67,5,8.1
424,Wajir,KE,2022-09-16 15:05:54,1.7471,40.0573,90.9,27,46,16.31
425,Alice Springs,AU,2022-09-16 15:05:55,-23.7,133.8833,58.55,38,2,6.91
426,Reconquista,AR,2022-09-16 15:05:55,-29.15,-59.65,74.55,33,10,12.24
427,Nalut,LY,2022-09-16 15:05:55,30.3333,10.85,99.57,9,0,6.4
428,Nara,JP,2022-09-16 15:05:55,34.6851,135.8049,80.49,61,98,9.86
429,Hervey Bay,AU,2022-09-16 15:05:56,-25.2986,152.8535,69.4,90,99,14.25
430,Porbandar,IN,2022-09-16 15:05:56,21.6422,69.6093,80.94,79,100,12.97
431,Namatanai,PG,2022-09-16 15:05:56,-3.6667,152.4333,79.92,77,81,10.69
432,Las Palmas,ES,2022-09-16 15:05:57,28.4204,-14.0131,81.39,48,75,20.71
433,Sierpc,PL,2022-09-16 15:05:57,52.8568,19.6691,59.95,46,66,17.56
434,Sam Phran,TH,2022-09-16 15:05:57,13.727,100.2153,84.18,86,100,6.42
435,Sola,VU,2022-09-16 15:05:58,-13.8833,167.55,80.19,77,20,14.94
436,Macae,BR,2022-09-16 15:05:58,-22.3708,-41.7869,64.2,93,100,6.93
437,Porto Velho,BR,2022-09-16 15:03:55,-8.7619,-63.9039,86.05,42,0,10.36
438,Naugatuck,US,2022-09-16 15:05:59,41.4859,-73.0507,67.17,56,0,6.91
439,Nandu,CN,2022-09-16 15:05:59,22.8525,110.8233,78.28,77,0,2.93
440,Kruisfontein,ZA,2022-09-16 15:05:59,-34.0033,24.7314,66.88,75,22,16.53
441,Pucallpa,PE,2022-09-16 15:02:44,-8.3791,-74.5539,72.1,69,99,1.52
442,Carutapera,BR,2022-09-16 15:05:59,-1.195,-46.02,86.86,57,7,11.65
443,Anjiang,CN,2022-09-16 15:05:16,27.3194,110.1031,81.75,53,85,1.32
444,Ayagoz,KZ,2022-09-16 15:06:01,47.9714,80.4392,47.17,40,0,14.63
445,Sabha,LY,2022-09-16 15:06:01,27.0377,14.4283,97.45,11,0,1.5
446,Hachioji,JP,2022-09-16 15:06:01,35.6558,139.3239,81.48,71,100,4.61
447,Beira,MZ,2022-09-16 15:06:02,-19.8436,34.8389,74.79,69,0,13.18
448,Naze,JP,2022-09-16 15:06:02,28.3667,129.4833,79.25,89,100,25.79
449,Svetlyy,RU,2022-09-16 15:06:02,54.675,20.1347,57.96,74,94,24.23
450,Abonnema,NG,2022-09-16 15:06:03,4.7084,6.7931,75.72,91,100,5.84
451,Sulangan,PH,2022-09-16 15:06:03,11.1373,123.7228,83.48,70,97,16.96
452,Falun,SE,2022-09-16 15:06:04,60.6036,15.626,55.94,79,98,10.71
453,Atambua,ID,2022-09-16 15:06:04,-9.1061,124.8925,72.07,84,43,3.47
454,Saint-Pierre,RE,2022-09-16 15:06:04,-21.3393,55.4781,69.48,78,75,16.11
455,Flin Flon,CA,2022-09-16 15:06:05,54.7682,-101.865,54.41,70,98,6.71
456,Petropavlovsk-Kamchatskiy,RU,2022-09-16 15:06:05,53.0452,158.6483,34.39,100,0,6.71
457,Ratnagiri,IN,2022-09-16 15:06:05,16.9833,73.3,77.94,90,100,9.44
458,Svetlaya,RU,2022-09-16 15:06:06,46.5389,138.3297,54.3,83,100,4.36
459,Conceicao Do Araguaia,BR,2022-09-16 15:01:46,-8.2578,-49.2647,107.02,16,4,3.53
460,Saint-Augustin,CA,2022-09-16 15:07:06,51.226,-58.6502,56.41,67,93,13.09
461,Inuvik,CA,2022-09-16 15:07:06,68.3499,-133.7218,36.43,98,100,6.51
462,Teguise,ES,2022-09-16 15:07:07,29.0605,-13.564,79.02,54,40,20.71
463,Kurchum,KZ,2022-09-16 15:07:07,48.5722,83.6542,52.92,44,5,4.99
464,Deputatskiy,RU,2022-09-16 15:07:07,69.3,139.9,25.12,86,24,3.83
465,Valparaiso,CL,2022-09-16 15:07:08,-33.0393,-71.6273,59.0,100,100,5.75
466,Brae,GB,2022-09-16 15:07:09,60.3964,-1.353,50.45,67,100,24.79
467,Chajul,GT,2022-09-16 15:07:10,15.4853,-91.0342,62.64,74,95,2.24
468,Porto Walter,BR,2022-09-16 15:07:10,-8.2686,-72.7439,69.98,68,100,2.98
469,Crepy-En-Valois,FR,2022-09-16 15:07:10,49.2336,2.8881,64.11,50,86,11.27
470,Cayenne,GF,2022-09-16 15:02:26,4.9333,-52.3333,89.64,62,75,9.22
471,Ust-Shonosha,RU,2022-09-16 15:07:10,61.1531,41.343,54.45,84,100,9.33
472,Dali,CN,2022-09-16 15:07:11,25.7,100.1833,62.47,92,97,3.29
473,Coihaique,CL,2022-09-16 15:07:11,-45.5752,-72.0662,42.75,56,20,0.0
474,Ewa Beach,US,2022-09-16 15:07:11,21.3156,-158.0072,75.4,84,20,4.61
475,Margate,GB,2022-09-16 15:07:12,51.3813,1.3862,63.3,69,38,8.99
476,Uirauna,BR,2022-09-16 15:07:12,-6.5183,-38.4122,90.66,32,7,7.67
477,Atikokan,CA,2022-09-16 15:07:12,48.7555,-91.6216,52.54,97,100,8.93
478,Chifeng,CN,2022-09-16 15:04:54,42.2683,118.9636,56.98,75,85,0.96
479,Guaruja,BR,2022-09-16 15:04:57,-23.9931,-46.2564,70.9,26,100,3.0
480,Tias,ES,2022-09-16 15:07:13,28.9611,-13.645,80.28,54,40,20.71
481,Puerto Cabezas,NI,2022-09-16 15:07:13,14.0351,-83.3888,81.7,82,100,4.72
482,Aksarka,RU,2022-09-16 15:03:13,66.5606,67.7975,53.96,71,100,9.46
483,Kenora,CA,2022-09-16 15:07:13,49.8167,-94.4337,50.77,99,100,15.01
484,Stokmarknes,NO,2022-09-16 15:07:14,68.5646,14.9108,53.58,71,75,11.5
485,Jiwani,PK,2022-09-16 15:07:14,25.05,61.7417,81.36,87,1,7.0
486,Husavik,IS,2022-09-16 15:07:14,66.0449,-17.3389,48.67,67,99,7.87
487,Buraydah,SA,2022-09-16 15:07:05,26.326,43.975,97.86,11,1,11.56
488,Trogir,HR,2022-09-16 15:07:15,43.5125,16.2517,79.79,65,75,13.8
489,Cervo,ES,2022-09-16 15:07:15,43.6702,-7.4101,67.96,74,89,13.33
490,Wukari,NG,2022-09-16 15:07:15,7.85,9.7833,80.73,79,95,8.88
491,Dengzhou,CN,2022-09-16 15:07:16,37.8086,120.7508,67.66,88,0,5.55
492,Indramayu,ID,2022-09-16 15:07:16,-6.3264,108.32,82.17,73,100,6.46
493,Mitsamiouli,KM,2022-09-16 15:07:16,-11.3847,43.2844,76.19,73,5,7.4
494,Voyinka,UA,2022-09-16 15:07:17,45.8699,33.9914,76.48,55,70,15.5
495,Neuquen,AR,2022-09-16 15:06:20,-38.9516,-68.0591,69.69,24,0,5.75
496,Ancud,CL,2022-09-16 15:07:17,-41.8697,-73.8203,43.23,69,100,8.08
497,Tommot,RU,2022-09-16 15:07:17,58.9564,126.2925,36.25,93,9,2.55
498,Lahad Datu,MY,2022-09-16 15:07:18,5.0268,118.327,77.88,85,100,3.74
499,Torrington,US,2022-09-16 15:06:31,41.8007,-73.1212,65.44,56,13,5.01
500,Milas,TR,2022-09-16 15:07:18,37.3164,27.7839,83.55,30,0,16.11
501,Gabu,GW,2022-09-16 15:07:18,12.2833,-14.2167,87.37,69,93,3.78
502,Coromandel,BR,2022-09-16 15:07:19,-18.4733,-47.2003,89.17,29,6,2.33
503,Longyearbyen,SJ,2022-09-16 15:07:19,78.2186,15.6401,31.84,80,75,9.22
504,Leningradskiy,RU,2022-09-16 15:07:20,69.3833,178.4167,33.73,97,100,6.42
505,Lagoa,PT,2022-09-16 15:08:20,39.05,-27.9833,73.18,84,64,15.7
506,Barreirinhas,BR,2022-09-16 15:08:20,-2.7469,-42.8264,87.93,52,78,14.92
507,Peniche,PT,2022-09-16 15:08:21,39.3558,-9.3811,77.29,82,22,9.53
508,Hofn,IS,2022-09-16 15:08:21,64.2539,-15.2082,50.02,76,0,5.75
509,Parana,AR,2022-09-16 15:06:20,-31.732,-60.5238,74.55,44,91,16.37
510,Lac-Megantic,CA,2022-09-16 15:08:21,45.5834,-70.8823,50.52,49,46,12.71
511,Ilawa,PL,2022-09-16 15:08:21,53.596,19.5685,60.85,45,79,14.97
512,Bushehr,IR,2022-09-16 15:08:22,28.9684,50.8385,93.29,40,0,13.8
513,Port Moresby,PG,2022-09-16 15:08:22,-9.4431,147.1797,77.2,92,69,2.59
514,Abu Dhabi,AE,2022-09-16 15:05:56,24.4667,54.3667,96.91,49,0,13.8
515,Miranda,CO,2022-09-16 15:08:22,3.2499,-76.2281,73.53,66,100,4.32
516,Lokosovo,RU,2022-09-16 15:08:23,61.1333,74.8167,49.93,70,50,6.91
517,Nantucket,US,2022-09-16 15:05:57,41.2835,-70.0995,70.09,51,0,11.5
518,Kuruman,ZA,2022-09-16 15:08:23,-27.4524,23.4325,86.0,13,3,13.49
519,Mweka,CD,2022-09-16 15:08:23,-4.85,21.5667,88.41,43,22,2.15
520,Alappuzha,IN,2022-09-16 15:04:38,9.49,76.3264,81.0,84,32,9.78
521,Upata,VE,2022-09-16 15:08:24,8.0086,-62.3989,86.2,60,23,6.31
522,Hereford,GB,2022-09-16 15:08:24,52.0568,-2.7148,63.73,52,27,16.8
523,Flinders,AU,2022-09-16 15:08:24,-34.5833,150.8552,56.17,72,50,4.0
524,Chunoyar,RU,2022-09-16 15:08:25,57.4467,97.3217,42.94,75,76,2.77
525,Jinka,ET,2022-09-16 15:08:25,5.65,36.65,73.87,47,92,2.1
526,Macamic,CA,2022-09-16 15:08:25,48.7502,-78.9996,49.15,64,9,6.02
527,Ust-Nera,RU,2022-09-16 15:08:26,64.5667,143.2,28.94,81,42,4.54
528,Korla,CN,2022-09-16 15:08:26,41.7597,86.1469,73.89,19,87,4.23
529,Kargasok,RU,2022-09-16 15:08:26,59.0556,80.8572,45.99,86,99,4.34
530,Garowe,SO,2022-09-16 15:08:27,8.4054,48.4845,91.22,29,81,16.78
531,Tambura,SS,2022-09-16 15:08:27,5.6,27.4667,74.66,92,80,3.74
532,Avera,US,2022-09-16 15:08:28,33.194,-82.5271,79.56,52,0,7.7
533,Buncrana,IE,2022-09-16 15:08:28,55.1333,-7.45,60.57,59,82,11.81
534,Kupino,RU,2022-09-16 15:08:28,54.3663,77.2981,50.23,54,9,5.5
535,Terenos,BR,2022-09-16 15:05:50,-20.4422,-54.8603,76.71,53,20,11.5
536,Meaford,CA,2022-09-16 15:07:04,44.6001,-80.583,68.25,92,100,1.92
537,Paracuru,BR,2022-09-16 15:08:28,-3.41,-39.0306,84.76,62,58,14.74
538,Lakes Entrance,AU,2022-09-16 15:08:29,-37.8811,147.981,49.15,90,100,7.74
539,Punta Alta,AR,2022-09-16 15:06:46,-38.8759,-62.0736,67.17,40,100,24.05
540,Yangcun,CN,2022-09-16 15:08:29,39.3639,117.0603,76.98,64,69,7.34
541,Mokrous,RU,2022-09-16 15:08:29,51.2333,47.5167,58.42,98,100,5.7
542,Umm Lajj,SA,2022-09-16 15:08:30,25.0213,37.2685,85.82,65,18,15.88
543,Barguzin,RU,2022-09-16 15:08:30,53.6167,109.6167,45.54,82,100,1.74
544,Hirara,JP,2022-09-16 15:08:30,24.8,125.2833,82.26,85,0,15.21
545,New Smyrna Beach,US,2022-09-16 15:08:31,29.0258,-80.927,88.09,74,40,3.44
546,Nelson Bay,AU,2022-09-16 15:08:31,-32.7167,152.15,61.0,81,100,5.01
547,Acapulco,MX,2022-09-16 15:07:25,16.8634,-99.8901,78.62,89,100,4.61
548,Staryy Nadym,RU,2022-09-16 15:08:31,65.6118,72.6842,51.96,74,100,7.38
549,Oranjestad,AW,2022-09-16 15:08:31,12.524,-70.027,89.55,58,20,16.11
550,Caravelas,BR,2022-09-16 15:08:32,-17.7125,-39.2481,80.92,60,100,7.11
551,Warsaw,PL,2022-09-16 15:08:32,52.2298,21.0118,64.56,57,0,19.57
552,Poum,NC,2022-09-16 15:08:32,-20.2333,164.0167,74.34,69,6,18.59
553,Nufaru,RO,2022-09-16 15:08:33,45.15,28.9167,84.72,25,20,8.05
554,Bayonet Point,US,2022-09-16 15:09:33,28.3267,-82.6834,86.29,76,55,3.0
555,Vestmannaeyjar,IS,2022-09-16 15:09:33,63.4427,-20.2734,49.19,81,100,8.05
556,Puerto Escondido,MX,2022-09-16 15:09:34,15.85,-97.0667,81.43,61,40,3.44
557,Marfino,RU,2022-09-16 15:09:34,55.7028,37.3822,55.35,91,75,6.71
558,Paciran,ID,2022-09-16 15:09:34,-6.8767,112.3761,79.21,81,100,6.55
559,Carbonia,IT,2022-09-16 15:09:35,39.1672,8.5222,83.05,53,81,11.03
